0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,year,half_year,lor,key
06,20,03,16,5417,310,414,134,638,1319,601,696,1305,2905,1338,2022,2,06200316,06200316-2022-2
06,20,03,17,6357,315,489,176,521,1124,833,1086,1813,3299,652,2022,2,06200317,06200317-2022-2
06,20,04,18,0,0,0,0,0,0,0,0,0,0,0,2022,2,06200418,06200418-2022-2
06,20,04,19,4529,241,379,124,444,1171,450,559,1161,2311,1230,2022,2,06200419,06200419-2022-2
06,20,04,20,7205,390,550,188,606,1527,900,1133,1911,3750,1280,2022,2,06200420,06200420-2022-2
06,20,04,21,8400,395,656,213,741,1689,1027,1180,2499,4515,1454,2022,2,06200421,06200421-2022-2
06,20,04,22,7125,346,592,183,719,1404,889,1062,1930,3795,1083,2022,2,06200422,06200422-2022-2
06,20,04,23,8670,402,838,275,692,1550,1066,1317,2530,4631,1319,2022,2,06200423,06200423-2022-2
06,30,05,24,5762,239,482,201,552,999,716,861,1712,2952,973,2022,2,06300524,06300524-2022-2
06,30,05,25,5746,292,418,120,516,1291,767,905,1437,3147,886,2022,2,06300525,06300525-2022-2
06,30,05,26,3370,191,331,97,352,708,453,509,729,1722,630,2022,2,06300526,06300526-2022-2
06,30,05,27,8419,401,591,168,814,1875,1032,1356,2182,4564,1311,2022,2,06300527,06300527-2022-2
06,30,05,28,11019,437,972,361,836,1787,1381,1638,3607,5939,1390,2022,2,06300528,06300528-2022-2
06,30,06,29,7037,280,506,166,666,1694,884,1088,1753,3688,1128,2022,2,06300629,06300629-2022-2
06,30,06,30,5643,310,441,177,667,1415,675,811,1147,2945,1532,2022,2,06300630,06300630-2022-2
06,30,06,31,2989,116,263,78,493,628,398,386,627,1525,762,2022,2,06300631,06300631-2022-2
06,30,06,32,14040,756,1487,497,1171,2787,2073,2148,3121,7142,2190,2022,2,06300632,06300632-2022-2
06,30,06,33,12070,560,1027,322,1107,2613,1532,1911,2998,6328,1850,2022,2,06300633,06300633-2022-2
06,30,06,34,8489,402,789,278,730,1545,1124,1295,2326,4540,1192,2022,2,06300634,06300634-2022-2
06,40,07,35,10343,458,1047,341,740,1680,1412,1625,3040,5336,1562,2022,2,06400735,06400735-2022-2
06,40,07,36,5243,254,566,182,423,799,727,801,1491,2758,495,2022,2,06400736,06400736-2022-2
06,40,07,37,11357,470,992,359,1534,2019,1320,1586,3077,5851,2555,2022,2,06400737,06400737-2022-2
06,40,08,38,7539,337,666,247,567,1068,933,1322,2399,4024,813,2022,2,06400838,06400838-2022-2
06,40,08,39,5307,215,482,156,434,833,712,832,1643,2898,687,2022,2,06400839,06400839-2022-2
06,40,08,40,7216,289,601,236,680,1118,954,1242,2096,3960,673,2022,2,06400840,06400840-2022-2
06,40,08,41,6262,291,509,186,552,1202,648,833,2041,3542,1019,2022,2,06400841,06400841-2022-2
06,40,08,42,4880,295,614,195,393,987,859,697,840,2547,769,2022,2,06400842,06400842-2022-2
06,40,08,43,4751,190,462,179,472,751,647,843,1207,2499,802,2022,2,06400843,06400843-2022-2
06,40,08,44,7307,352,681,249,690,1287,983,1031,2034,3828,1398,2022,2,06400844,06400844-2022-2
07,10,01,01,9904,420,556,171,796,2634,1358,1535,2434,4768,2894,2022,2,07100101,07100101-2022-2
07,10,01,02,8643,415,599,173,941,2485,1148,1270,1612,3956,2970,2022,2,07100102,07100102-2022-2
07,10,01,03,7812,417,577,225,859,2291,1100,1100,1243,3716,2889,2022,2,07100103,07100103-2022-2
07,10,02,04,10446,561,641,235,1011,3166,1347,1596,1889,5226,2605,2022,2,07100204,07100204-2022-2
07,10,02,05,5250,253,434,180,538,1604,705,672,864,2571,2042,2022,2,07100205,07100205-2022-2
07,10,02,06,8410,501,570,168,878,2774,1155,1299,1065,4067,2550,2022,2,07100206,07100206-2022-2
07,20,03,07,10566,469,673,198,992,2873,1307,1684,2370,5387,2193,2022,2,07200307,07200307-2022-2
07,20,03,08,10560,623,766,224,1101,3561,1326,1244,1715,5181,3039,2022,2,07200308,07200308-2022-2
07,20,04,09,9313,474,595,180,878,2796,1316,1542,1532,4770,2022,2022,2,07200409,07200409-2022-2
07,20,04,10,5599,357,485,136,634,1859,717,624,787,2785,1691,2022,2,07200410,07200410-2022-2
07,20,04,11,2747,153,165,55,287,929,349,429,380,1351,713,2022,2,07200411,07200411-2022-2
07,20,04,12,2025,220,140,39,345,975,127,93,86,997,762,2022,2,07200412,07200412-2022-2
07,20,04,13,7758,420,534,152,737,2765,1039,1195,916,3943,1621,2022,2,07200413,07200413-2022-2
07,20,04,14,3775,226,282,62,406,1358,496,523,422,1881,910,2022,2,07200414,07200414-2022-2
07,30,05,15,6911,358,484,165,608,1710,908,1143,1535,3721,993,2022,2,07300515,07300515-2022-2
07,30,05,16,8942,417,665,253,965,2298,1184,1410,1750,4734,1578,2022,2,07300516,07300516-2022-2
07,30,05,17,9519,601,798,254,940,2337,1179,1348,2062,5122,1910,2022,2,07300517,07300517-2022-2
07,30,06,18,9338,507,690,234,920,2458,1094,1430,2005,4866,1740,2022,2,07300618,07300618-2022-2
07,30,06,19,12255,708,984,317,1335,3579,1592,1745,1995,6343,2967,2022,2,07300619,07300619-2022-2
07,40,07,20,11962,625,927,246,1045,3296,1525,1841,2457,6202,2488,2022,2,07400720,07400720-2022-2
07,40,07,21,6191,343,759,222,683,1452,789,884,1059,3207,1602,2022,2,07400721,07400721-2022-2
07,40,08,22,3030,187,232,64,282,926,341,440,558,1538,599,2022,2,07400822,07400822-2022-2
07,40,08,23,9775,574,649,183,968,2941,1136,1391,1933,5150,1944,2022,2,07400823,07400823-2022-2
07,40,08,24,7334,478,552,153,713,2284,861,896,1397,3751,1719,2022,2,07400824,07400824-2022-2
07,40,08,25,7384,463,518,165,837,2435,923,960,1083,3796,1896,2022,2,07400825,07400825-2022-2
07,40,08,26,5108,259,327,95,431,1242,598,771,1385,2681,719,2022,2,07400826,07400826-2022-2
07,40,09,27,11336,711,824,274,1332,3508,1284,1385,2018,5760,3248,2022,2,07400927,07400927-2022-2
07,40,09,28,3937,251,300,64,442,1530,470,437,443,1911,1490,2022,2,07400928,07400928-2022-2
07,50,10,29,8443,576,678,166,847,2507,913,1146,1610,4278,2068,2022,2,07501029,07501029-2022-2
07,50,10,30,8749,454,634,182,852,2558,999,1126,1944,4502,1992,2022,2,07501030,07501030-2022-2
07,50,10,31,9107,479,577,172,756,2332,1038,1355,2398,4820,1599,2022,2,07501031,07501031-2022-2
07,50,10,32,5824,368,404,141,559,1437,693,856,1366,3012,988,2022,2,07501032,07501032-2022-2
07,50,11,33,8097,415,600,180,780,1993,933,1087,2109,4232,2084,2022,2,07501133,07501133-2022-2
07,50,11,34,10588,589,838,248,844,2137,1159,1501,3272,5607,1614,2022,2,07501134,07501134-2022-2
07,50,11,35,2224,110,150,52,211,410,303,341,647,1129,270,2022,2,07501135,07501135-2022-2
07,60,12,36,10345,627,1082,347,1133,2357,1181,1309,2309,5212,2735,2022,2,07601236,07601236-2022-2
07,60,12,37,4761,241,358,149,437,929,630,801,1216,2358,605,2022,2,07601237,07601237-2022-2
07,60,12,38,2838,144,292,80,259,503,330,353,877,1469,515,2022,2,07601238,07601238-2022-2
07,60,13,39,5722,358,515,158,471,1246,634,669,1671,3098,972,2022,2,07601339,07601339-2022-2
07,60,13,40,6558,397,585,181,658,1499,769,820,1649,3466,1320,2022,2,07601340,07601340-2022-2
07,60,13,41,2252,126,175,58,167,469,262,364,631,1130,390,2022,2,07601341,07601341-2022-2
07,60,14,42,10436,564,830,263,925,1973,1342,1646,2893,5409,1242,2022,2,07601442,07601442-2022-2
07,60,14,43,10960,600,988,310,842,2145,1417,1786,2872,5680,1182,2022,2,07601443,07601443-2022-2
07,60,15,44,8990,613,850,234,760,2014,1039,1175,2305,4653,1544,2022,2,07601544,07601544-2022-2
07,60,15,45,8286,462,897,297,904,1698,943,1115,1970,4276,1925,2022,2,07601545,07601545-2022-2
07,60,15,46,7029,383,572,204,584,1344,944,1250,1748,3585,699,2022,2,07601546,07601546-2022-2
07,60,15,47,3928,291,363,109,283,745,461,629,1047,2056,600,2022,2,07601547,07601547-2022-2
07,60,15,48,2946,163,285,77,245,495,366,470,845,1512,292,2022,2,07601548,07601548-2022-2
08,10,01,01,4718,223,291,80,449,2019,594,581,481,2213,1838,2022,2,08100101,08100101-2022-2
08,10,01,02,8301,409,511,164,778,3788,995,887,769,4059,3057,2022,2,08100102,08100102-2022-2
08,10,01,03,7408,401,455,124,576,3499,937,746,670,3565,2513,2022,2,08100103,08100103-2022-2
08,10,01,04,6595,339,487,166,632,2967,776,700,528,3073,2440,2022,2,08100104,08100104-2022-2
08,10,01,05,6047,395,460,191,722,2463,592,458,766,3039,2311,2022,2,08100105,08100105-2022-2
08,10,02,06,9574,462,620,196,961,4340,1107,934,954,4675,3767,2022,2,08100206,08100206-2022-2
08,10,02,07,7506,445,738,276,847,2377,951,805,1067,3785,2656,2022,2,08100207,08100207-2022-2
08,10,02,08,12305,661,927,286,1297,5382,1373,1232,1147,5996,4584,2022,2,08100208,08100208-2022-2
08,10,02,09,8669,405,609,223,1138,3435,1006,887,966,4050,3541,2022,2,08100209,08100209-2022-2
08,10,03,10,7806,398,551,189,657,3282,1159,840,730,3979,2513,2022,2,08100310,08100310-2022-2
08,10,03,11,7249,337,414,105,621,3186,1016,887,683,3626,2347,2022,2,08100311,08100311-2022-2
08,10,03,12,11874,679,771,205,1004,5233,1594,1230,1158,5954,4081,2022,2,08100312,08100312-2022-2
08,10,03,13,3854,210,271,78,326,1222,542,570,635,1930,873,2022,2,08100313,08100313-2022-2
08,10,03,14,8020,395,542,196,809,3667,944,754,713,3830,3226,2022,2,08100314,08100314-2022-2
08,10,04,15,6531,371,455,118,603,2994,692,653,645,3211,2338,2022,2,08100415,08100415-2022-2
08,10,04,16,6473,374,472,130,590,2801,716,688,702,3161,2226,2022,2,08100416,08100416-2022-2
08,10,04,17,9686,578,637,246,1023,4358,1107,949,788,4601,3523,2022,2,08100417,08100417-2022-2
08,10,04,18,9474,505,568,191,867,4183,1170,904,1086,4742,2977,2022,2,08100418,08100418-2022-2
08,10,04,19,7270,547,734,217,660,2852,810,706,744,3559,3127,2022,2,08100419,08100419-2022-2
08,10,05,20,5867,507,747,192,741,1634,649,661,736,2889,2288,2022,2,08100520,08100520-2022-2
08,10,05,21,9582,626,1261,379,1080,2449,1213,1151,1423,4680,2975,2022,2,08100521,08100521-2022-2
08,20,06,22,5707,455,563,177,754,1951,704,583,520,2640,2662,2022,2,08200622,08200622-2022-2
08,20,06,23,6291,423,600,181,618,1699,714,855,1201,3130,1810,2022,2,08200623,08200623-2022-2
08,20,06,24,8855,518,653,204,920,2603,1031,1245,1681,4553,2352,2022,2,08200624,08200624-2022-2
08,20,07,25,2526,119,202,74,226,528,329,480,568,1226,355,2022,2,08200725,08200725-2022-2
08,20,07,26,6209,359,565,179,506,1446,819,917,1418,3200,917,2022,2,08200726,08200726-2022-2
08,20,07,27,7961,383,524,131,707,2103,908,1303,1902,4211,1284,2022,2,08200727,08200727-2022-2
08,20,07,28,1204,38,93,25,103,226,143,218,358,645,186,2022,2,08200728,08200728-2022-2
08,20,07,29,1897,117,193,51,181,404,301,276,374,942,286,2022,2,08200729,08200729-2022-2
08,20,07,30,3347,116,243,95,321,635,452,543,942,1614,596,2022,2,08200730,08200730-2022-2
08,20,08,31,8365,446,633,171,687,1790,1097,1413,2128,4302,1167,2022,2,08200831,08200831-2022-2
08,20,08,32,11733,669,1025,314,995,2405,1351,1799,3175,6120,1900,2022,2,08200832,08200832-2022-2
08,20,08,33,8488,464,831,226,880,1956,1066,1106,1959,4234,2041,2022,2,08200833,08200833-2022-2
08,30,09,34,12605,873,1121,350,1229,2834,1378,1543,3277,6660,2836,2022,2,08300934,08300934-2022-2
08,30,09,35,7401,398,467,167,588,1627,802,1002,2350,3928,1520,2022,2,08300935,08300935-2022-2
08,30,10,36,7164,489,590,230,677,1624,751,918,1885,3783,1509,2022,2,08301036,08301036-2022-2
08,30,10,37,10979,801,1067,301,1188,2677,1268,1441,2236,5646,2724,2022,2,08301037,08301037-2022-2
08,40,11,38,2862,163,283,97,212,548,314,322,923,1541,438,2022,2,08401138,08401138-2022-2
08,40,11,39,4166,220,249,66,412,884,474,659,1202,2130,708,2022,2,08401139,08401139-2022-2
08,40,11,40,2697,151,225,86,243,586,313,465,628,1370,450,2022,2,08401140,08401140-2022-2
08,40,12,41,8337,453,742,214,805,1563,1060,1305,2195,4176,1479,2022,2,08401241,08401241-2022-2
08,40,12,42,6870,354,580,201,569,1263,817,1219,1867,3475,857,2022,2,08401242,08401242-2022-2
08,40,12,43,10085,598,797,271,872,2057,1214,1603,2673,5117,1609,2022,2,08401243,08401243-2022-2
08,40,12,44,7300,432,711,172,595,1329,950,1161,1950,3771,691,2022,2,08401244,08401244-2022-2
08,40,12,45,3716,250,356,105,360,927,492,525,701,1989,426,2022,2,08401245,08401245-2022-2
08,40,12,46,7902,526,749,219,713,1527,991,1243,1934,4214,956,2022,2,08401246,08401246-2022-2
09,10,01,01,13336,885,1214,321,976,5166,1972,1460,1342,6702,2912,2022,2,09100101,09100101-2022-2
09,10,02,02,4349,289,418,97,343,1384,588,552,678,2215,577,2022,2,09100202,09100202-2022-2
09,10,02,03,7048,282,345,67,700,2278,748,994,1634,3626,1196,2022,2,09100203,09100203-2022-2
09,10,03,04,11852,662,716,181,953,3902,1234,1358,2846,6247,1567,2022,2,09100304,09100304-2022-2
09,10,03,05,4275,255,235,60,409,1741,456,455,664,2173,693,2022,2,09100305,09100305-2022-2
09,10,03,06,3163,213,346,123,236,584,384,617,660,1595,630,2022,2,09100306,09100306-2022-2
09,10,04,07,8601,451,584,162,629,2138,889,1196,2552,4544,877,2022,2,09100407,09100407-2022-2
09,10,04,08,8439,521,693,158,825,2715,961,1151,1415,4278,1128,2022,2,09100408,09100408-2022-2
09,10,04,09,3984,228,357,151,451,876,646,653,622,2002,504,2022,2,09100409,09100409-2022-2
09,20,05,10,7767,540,584,160,1103,3146,763,738,733,3603,2264,2022,2,09200510,09200510-2022-2
09,20,05,11,13199,885,1143,292,1829,4660,1388,1407,1595,6510,2774,2022,2,09200511,09200511-2022-2
09,20,05,12,3968,230,272,59,636,1535,384,374,478,1891,965,2022,2,09200512,09200512-2022-2
09,20,06,13,10576,750,735,196,1489,4314,941,927,1224,5007,3223,2022,2,09200613,09200613-2022-2
09,20,06,14,3759,184,290,78,287,846,392,593,1089,1896,399,2022,2,09200614,09200614-2022-2
09,20,07,15,3641,371,234,40,669,1579,269,230,249,1690,1286,2022,2,09200715,09200715-2022-2
09,20,07,16,8021,454,656,152,1043,2412,925,941,1438,4086,1756,2022,2,09200716,09200716-2022-2
09,20,07,17,9677,565,685,208,956,3041,1142,1300,1780,4797,1722,2022,2,09200717,09200717-2022-2
09,20,08,18,3754,214,236,54,469,1309,457,441,574,1885,626,2022,2,09200818,09200818-2022-2
09,20,08,19,8523,582,801,239,854,2785,955,965,1342,4239,1697,2022,2,09200819,09200819-2022-2
09,30,09,20,12632,965,1296,350,954,3034,1651,2042,2340,6492,1389,2022,2,09300920,09300920-2022-2
09,30,09,21,2776,159,268,59,200,652,377,499,562,1407,214,2022,2,09300921,09300921-2022-2
09,30,09,22,5929,383,643,190,549,1399,651,1047,1067,3085,899,2022,2,09300922,09300922-2022-2
09,30,09,23,8319,652,1006,281,786,1951,1133,1299,1211,4135,1111,2022,2,09300923,09300923-2022-2
09,30,10,24,3575,309,326,88,410,1024,379,441,598,1883,554,2022,2,09301024,09301024-2022-2
09,30,10,25,11619,625,1018,302,1050,2563,1496,1982,2583,5772,1552,2022,2,09301025,09301025-2022-2
09,30,11,26,8019,527,574,152,532,2270,942,1073,1949,4080,1031,2022,2,09301126,09301126-2022-2
09,30,12,27,1924,109,149,58,91,346,286,287,598,951,105,2022,2,09301227,09301227-2022-2
09,30,12,28,2658,169,223,56,167,547,352,491,653,1347,169,2022,2,09301228,09301228-2022-2
09,40,13,29,10244,406,661,175,605,1939,1178,1856,3424,5358,632,2022,2,09401329,09401329-2022-2
09,40,13,30,1905,89,186,46,82,360,264,348,530,979,130,2022,2,09401330,09401330-2022-2
09,40,14,31,5909,343,462,120,382,1256,506,626,2214,3247,793,2022,2,09401431,09401431-2022-2
09,40,14,32,1554,109,142,42,90,358,179,266,368,823,180,2022,2,09401432,09401432-2022-2
09,40,14,33,4606,190,317,120,353,979,492,540,1615,2359,730,2022,2,09401433,09401433-2022-2
09,40,15,34,7531,543,752,230,748,2299,902,995,1062,3776,1304,2022,2,09401534,09401534-2022-2
09,40,16,35,6970,334,615,169,354,1336,939,1441,1782,3495,326,2022,2,09401635,09401635-2022-2
09,50,17,36,4619,286,344,84,328,1070,572,677,1258,2407,396,2022,2,09501736,09501736-2022-2
09,50,17,37,14438,747,1201,381,891,2876,1884,2289,4169,7894,870,2022,2,09501737,09501737-2022-2
09,50,18,38,10622,575,893,283,698,2135,1373,1857,2808,5319,962,2022,2,09501838,09501838-2022-2
09,50,19,39,6561,444,510,129,622,2193,719,762,1182,3364,1027,2022,2,09501939,09501939-2022-2
09,50,19,40,2709,187,188,45,290,957,331,307,404,1352,380,2022,2,09501940,09501940-2022-2
09,50,19,41,2767,151,142,25,151,785,311,428,774,1442,303,2022,2,09501941,09501941-2022-2
09,50,20,42,4185,274,326,86,320,1110,497,544,1028,2155,401,2022,2,09502042,09502042-2022-2
09,50,20,43,9177,381,584,193,610,2066,1028,1464,2851,4939,603,2022,2,09502043,09502043-2022-2
10,10,01,01,5835,396,614,208,538,1647,650,927,855,2962,1195,2022,2,10100101,10100101-2022-2
10,10,01,02,3645,243,360,102,319,1054,411,553,603,1785,906,2022,2,10100102,10100102-2022-2
10,10,01,03,7805,456,761,221,781,1980,744,1228,1634,3834,1322,2022,2,10100103,10100103-2022-2
10,10,01,04,7500,491,889,281,758,2066,880,1166,969,3713,1104,2022,2,10100104,10100104-2022-2
10,10,02,05,1320,141,119,37,244,459,134,134,52,432,857,2022,2,10100205,10100205-2022-2
10,10,02,06,11348,723,1130,342,1152,3093,1104,1273,2531,5803,1986,2022,2,10100206,10100206-2022-2
10,10,02,07,8243,426,818,227,784,2331,841,1215,1601,4051,1052,2022,2,10100207,10100207-2022-2
10,10,02,08,9643,501,653,133,937,2563,886,1155,2815,4774,1730,2022,2,10100208,10100208-2022-2
10,10,02,09,9335,654,938,271,953,2463,894,1008,2154,4630,2222,2022,2,10100209,10100209-2022-2
10,10,02,10,10865,581,921,326,938,2572,1120,1220,3187,5533,1763,2022,2,10100210,10100210-2022-2
10,10,03,11,2234,121,169,48,190,605,274,332,495,1051,457,2022,2,10100311,10100311-2022-2
10,10,03,12,15293,797,1185,400,1380,3896,1461,1720,4454,7779,2710,2022,2,10100312,10100312-2022-2
10,10,03,13,4915,250,322,91,468,1183,496,751,1354,2432,1164,2022,2,10100313,10100313-2022-2
10,10,03,14,6418,301,568,182,457,1444,651,713,2102,3321,785,2022,2,10100314,10100314-2022-2
10,10,03,15,7545,463,680,205,715,1895,763,850,1974,3819,1194,2022,2,10100315,10100315-2022-2
10,10,03,16,3743,311,311,85,200,971,340,529,996,2062,255,2022,2,10100316,10100316-2022-2
10,20,04,17,7644,606,1042,297,848,2263,801,1026,761,3827,1899,2022,2,10200417,10200417-2022-2
10,20,04,18,6558,522,586,176,609,2082,609,992,982,3283,1104,2022,2,10200418,10200418-2022-2
10,20,04,19,4325,373,481,116,484,1453,424,543,451,2117,1494,2022,2,10200419,10200419-2022-2
10,20,04,20,7292,542,801,207,612,2097,719,1158,1156,3713,1770,2022,2,10200420,10200420-2022-2
10,20,04,21,1774,117,174,53,233,576,179,197,245,881,575,2022,2,10200421,10200421-2022-2
10,20,04,22,6701,554,804,211,717,1936,704,911,864,3284,2362,2022,2,10200422,10200422-2022-2
10,20,04,23,6111,428,696,198,691,2088,699,784,527,2952,1667,2022,2,10200423,10200423-2022-2
10,20,05,24,11334,919,973,243,1061,3197,1084,2042,1815,5860,2352,2022,2,10200524,10200524-2022-2
10,20,05,25,5382,466,646,204,468,1483,620,881,614,2698,1230,2022,2,10200525,10200525-2022-2
10,20,05,26,6189,456,835,268,666,1930,611,774,649,3008,1762,2022,2,10200526,10200526-2022-2
10,20,06,27,3626,209,263,57,295,1196,358,610,638,1816,581,2022,2,10200627,10200627-2022-2
10,20,06,28,6557,592,798,213,579,2030,652,973,720,3329,1391,2022,2,10200628,10200628-2022-2
10,20,06,29,9112,490,651,181,662,2408,824,1284,2612,4856,1090,2022,2,10200629,10200629-2022-2
10,20,06,30,6525,332,486,143,411,1360,593,1441,1759,3418,599,2022,2,10200630,10200630-2022-2
10,30,07,31,7777,333,551,162,689,1496,882,1412,2252,3948,924,2022,2,10300731,10300731-2022-2
10,30,07,32,7122,471,495,150,720,1881,787,1015,1603,3519,1049,2022,2,10300732,10300732-2022-2
10,30,07,33,5246,427,458,98,526,1560,536,652,989,2640,1057,2022,2,10300733,10300733-2022-2
10,30,07,34,10596,546,1032,299,558,1976,1427,1999,2759,5375,762,2022,2,10300734,10300734-2022-2
10,40,08,35,7907,396,684,197,510,1605,962,1765,1788,4037,459,2022,2,10400835,10400835-2022-2
10,40,08,36,3962,207,319,86,293,828,506,735,988,2009,320,2022,2,10400836,10400836-2022-2
10,40,08,37,7771,364,737,236,360,1390,1123,1490,2071,3936,275,2022,2,10400837,10400837-2022-2
10,40,09,38,10262,583,973,223,533,2079,1306,2155,2410,5201,503,2022,2,10400938,10400938-2022-2
10,40,09,39,4482,280,401,88,313,989,556,816,1039,2265,324,2022,2,10400939,10400939-2022-2
10,40,09,40,5919,267,530,143,317,1022,789,1253,1598,3008,302,2022,2,10400940,10400940-2022-2
10,40,09,41,9817,532,951,277,532,1924,1405,1925,2271,4903,404,2022,2,10400941,10400941-2022-2
11,10,01,01,3347,151,266,99,224,635,465,790,717,1612,184,2022,2,11100101,11100101-2022-2
11,10,01,02,3045,319,379,91,366,899,321,417,253,1450,953,2022,2,11100102,11100102-2022-2
11,10,02,03,9093,687,1017,271,824,2499,908,1482,1405,4607,2157,2022,2,11100203,11100203-2022-2
11,10,02,04,7207,470,751,216,678,1963,783,1179,1167,3559,1775,2022,2,11100204,11100204-2022-2
11,10,02,05,6228,417,587,185,519,1586,616,1088,1230,3219,1484,2022,2,11100205,11100205-2022-2
11,10,02,06,7699,625,871,209,658,2214,735,1075,1312,3928,1901,2022,2,11100206,11100206-2022-2
11,10,03,07,11773,686,1091,327,906,2829,1113,2017,2804,5997,2438,2022,2,11100307,11100307-2022-2
11,10,03,08,9665,656,1021,292,853,2497,1036,1533,1777,4773,2144,2022,2,11100308,11100308-2022-2
11,10,03,09,6491,360,485,152,585,1810,553,909,1637,3264,1419,2022,2,11100309,11100309-2022-2
11,20,04,10,10296,800,1195,295,779,2755,1129,1434,1909,5132,2640,2022,2,11200410,11200410-2022-2
11,20,04,11,6913,384,612,191,563,1741,738,915,1769,3517,1240,2022,2,11200411,11200411-2022-2
11,20,05,12,3981,264,484,147,294,846,481,555,910,2080,686,2022,2,11200512,11200512-2022-2
11,20,05,13,10191,704,815,198,945,3618,1253,1197,1461,5134,2236,2022,2,11200513,11200513-2022-2
11,20,05,14,15790,1015,1400,409,1448,4217,1780,1746,3775,8123,3412,2022,2,11200514,11200514-2022-2
11,20,05,15,4272,337,330,98,306,1192,530,634,845,2157,637,2022,2,11200515,11200515-2022-2
11,30,06,16,6004,321,446,117,541,1763,584,599,1633,3066,1402,2022,2,11300616,11300616-2022-2
11,30,06,17,4355,256,247,59,362,1090,427,516,1398,2258,776,2022,2,11300617,11300617-2022-2
11,30,06,18,3798,209,246,46,436,1290,380,420,771,1940,907,2022,2,11300618,11300618-2022-2
11,30,06,19,8676,329,539,177,1325,2467,791,930,2118,4329,2445,2022,2,11300619,11300619-2022-2
11,30,06,20,11376,682,879,258,1136,3394,1216,1207,2604,5695,2795,2022,2,11300620,11300620-2022-2
11,30,07,21,6502,398,440,93,1077,2517,704,586,687,2645,3979,2022,2,11300721,11300721-2022-2
11,30,07,22,10232,672,719,164,897,3996,1100,1037,1647,5226,1784,2022,2,11300722,11300722-2022-2
11,30,07,23,2728,221,305,78,425,867,437,279,116,1077,1697,2022,2,11300723,11300723-2022-2
11,30,07,24,4159,232,264,89,410,1691,463,432,578,2082,884,2022,2,11300724,11300724-2022-2
11,30,07,25,10059,747,771,196,927,4068,1097,1001,1252,5148,1809,2022,2,11300725,11300725-2022-2
11,30,08,26,10285,551,793,218,1299,3051,1011,1210,2152,5139,2801,2022,2,11300826,11300826-2022-2
11,40,09,27,4252,329,433,120,382,1803,618,407,160,2064,759,2022,2,11400927,11400927-2022-2
11,40,09,28,2725,233,213,60,243,1248,278,219,231,1313,838,2022,2,11400928,11400928-2022-2
11,40,09,29,16644,1137,1264,280,1640,7615,1868,1448,1392,8107,3726,2022,2,11400929,11400929-2022-2
11,40,09,30,4718,270,204,46,458,1884,465,517,874,2483,575,2022,2,11400930,11400930-2022-2
11,40,09,31,6861,320,485,159,679,2078,692,772,1676,3358,1410,2022,2,11400931,11400931-2022-2
11,40,10,32,6149,315,324,88,757,2283,558,577,1247,2976,1746,2022,2,11401032,11401032-2022-2
11,40,10,33,6823,480,664,184,665,2210,643,673,1304,3424,1781,2022,2,11401033,11401033-2022-2
11,40,10,34,3388,217,276,66,340,1071,294,331,793,1722,848,2022,2,11401034,11401034-2022-2
11,40,11,35,10925,874,806,225,1062,3089,947,1023,2899,5763,2502,2022,2,11401135,11401135-2022-2
11,40,11,36,8159,343,319,98,1098,2237,716,1002,2346,4285,1653,2022,2,11401136,11401136-2022-2
11,40,11,37,8748,570,677,229,813,2348,858,985,2268,4536,2018,2022,2,11401137,11401137-2022-2
11,50,12,38,4427,408,535,168,332,1470,636,391,487,2212,712,2022,2,11501238,11501238-2022-2
11,50,13,39,10405,880,900,193,1173,3551,1179,1177,1352,5263,1843,2022,2,11501339,11501339-2022-2
11,50,13,40,11192,750,1194,335,776,2819,1450,1595,2273,5848,1322,2022,2,11501340,11501340-2022-2
11,50,13,41,8705,615,1133,311,801,2494,1259,1032,1060,4388,1504,2022,2,11501341,11501341-2022-2
12,10,01,01,11058,803,937,301,1241,3548,1239,1346,1643,5414,3916,2022,2,12100101,12100101-2022-2
12,10,01,02,9842,607,860,300,1255,2882,1216,1293,1429,4814,3195,2022,2,12100102,12100102-2022-2
12,10,01,03,7615,388,482,143,921,2223,938,1083,1437,3832,2043,2022,2,12100103,12100103-2022-2
12,10,02,04,8964,546,668,175,1031,2609,996,1142,1797,4586,2708,2022,2,12100204,12100204-2022-2
12,10,02,05,13841,868,1045,339,1530,3985,1582,1890,2602,6927,3987,2022,2,12100205,12100205-2022-2
12,10,02,06,4691,266,282,88,422,1319,538,776,1000,2358,952,2022,2,12100206,12100206-2022-2
12,20,03,07,2757,138,206,48,284,772,351,437,521,1359,753,2022,2,12200307,12200307-2022-2
12,20,03,08,5744,299,389,139,546,1468,619,844,1440,2946,1469,2022,2,12200308,12200308-2022-2
12,20,03,09,10923,627,919,285,1454,3232,1263,1404,1739,5363,3924,2022,2,12200309,12200309-2022-2
12,20,03,10,8146,573,819,289,1014,2194,953,987,1317,4067,2953,2022,2,12200310,12200310-2022-2
12,20,04,11,331,25,31,3,50,71,49,54,48,143,142,2022,2,12200411,12200411-2022-2
12,20,04,12,6361,316,528,145,541,1675,905,927,1324,2835,1330,2022,2,12200412,12200412-2022-2
12,20,04,13,8145,479,650,224,817,2040,1032,1121,1782,4250,1993,2022,2,12200413,12200413-2022-2
12,20,04,14,1833,97,149,40,267,390,211,298,381,784,624,2022,2,12200414,12200414-2022-2
