0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10797,An der Kieler Brücke,21,,31,,U,1,10,3,8,Mitte,10115,,mitte
44061,An der Kolonnade,1,,11,,U,1,10,2,5,Mitte,10117,,mitte
44061,An der Kolonnade,2,,6,,G,1,10,2,5,Mitte,10117,,mitte
40177,An der Spandauer Brücke,4,,8,,G,1,10,3,9,Mitte,10178,,mitte
40177,An der Spandauer Brücke,5,,7,,U,1,10,3,9,Mitte,10178,,mitte
40177,An der Spandauer Brücke,10,,10,,G,1,10,3,10,Mitte,10178,,mitte
40177,An der Spandauer Brücke,11,,11,,U,1,10,3,10,Mitte,10178,,mitte
40187,Anklamer Straße,1,,13,,U,1,10,4,15,Mitte,10115,,mitte
40187,Anklamer Straße,2,,14,,G,1,10,4,15,Mitte,10115,,mitte
40187,Anklamer Straße,14,B,40,,G,1,10,4,16,Mitte,10115,,mitte
40187,Anklamer Straße,15,,41,,U,1,10,4,16,Mitte,10115,,mitte
40187,Anklamer Straße,43,,59,,U,1,10,4,15,Mitte,10115,,mitte
40187,Anklamer Straße,44,,60,,G,1,10,4,15,Mitte,10115,,mitte
8742,Anna-Louisa-Karsch-Straße,1,,9,,U,1,10,3,10,Mitte,10178,,mitte
8742,Anna-Louisa-Karsch-Straße,2,,4,,G,1,10,3,10,Mitte,10178,,mitte
40191,Annenstraße,1,,3,,U,1,10,3,13,Mitte,10179,,mitte
40191,Annenstraße,2,,4,A,G,1,10,3,13,Mitte,10179,,mitte
40191,Annenstraße,5,,45,,U,1,10,3,12,Mitte,10179,,mitte
40191,Annenstraße,6,,42,,G,1,10,3,12,Mitte,10179,,mitte
40191,Annenstraße,48,,52,,G,1,10,3,13,Mitte,10179,,mitte
40191,Annenstraße,49,,53,,U,1,10,3,13,Mitte,10179,,mitte
437,Bastianstraße,2,,24,,G,1,30,8,36,Gesbr,13357,,mitte
40276,Bauhofstraße,1,,13,,U,1,10,2,6,Mitte,10117,,mitte
40276,Bauhofstraße,2,,12,,G,1,10,2,6,Mitte,10117,,mitte
40281,Bebelplatz,2,,2,,G,1,10,2,6,Mitte,10117,,mitte
6085,Behmstraße,1,,31,,U,1,30,7,33,Gesbr,13357,,mitte
6085,Behmstraße,6,,50,,G,1,30,7,33,Gesbr,13357,,mitte
6085,Behmstraße,65,,79,,U,3,60,11,40,Prenz,10439,J,mitte
6085,Behmstraße,74,,76,,G,3,60,11,40,Prenz,10439,J,mitte
40290,Behrenstraße,1,,1,C,U,1,10,2,5,Mitte,10117,,mitte
40290,Behrenstraße,2,,8,,G,1,10,2,5,Mitte,10117,,mitte
40290,Behrenstraße,9,,69,,U,1,10,2,6,Mitte,10117,,mitte
40290,Behrenstraße,16,,70,,G,1,10,2,6,Mitte,10117,,mitte
40290,Behrenstraße,71,,73,,U,1,10,2,5,Mitte,10117,,mitte
40290,Behrenstraße,72,,74,,G,1,10,2,5,Mitte,10117,,mitte
475,Belfaster Straße,2,,54,,G,1,40,9,41,Weddg,13349,,mitte
475,Belfaster Straße,11,,41,,U,1,40,9,41,Weddg,13349,,mitte
476,Bellermannstraße,1,,99,,U,1,30,7,33,Gesbr,13357,,mitte
476,Bellermannstraße,2,,100,,G,1,30,7,33,Gesbr,13357,,mitte
478,Bellevuestraße,1,,5,,U,1,10,1,2,Tierg,10785,,mitte
478,Bellevuestraße,2,,2,,G,1,10,1,2,Tierg,10785,,mitte
9108,Ben-Gurion-Straße,1,,1,,U,1,10,1,2,Tierg,10785,,mitte
6086,Bergstraße,1,,81,,U,1,10,4,15,Mitte,10115,,mitte
6086,Bergstraße,2,,80,,G,1,10,4,15,Mitte,10115,,mitte
508,Berlichingenstraße,1,,19,,U,1,20,5,18,Moabi,10553,,mitte
508,Berlichingenstraße,2,,24,,G,1,20,5,18,Moabi,10553,,mitte
508,Berlichingenstraße,25,,25,,U,1,20,5,17,Moabi,10553,,mitte
508,Berlichingenstraße,26,,26,,G,1,20,5,17,Moabi,10553,,mitte
9197,Berliner Freiheit,2,,4,,G,1,10,1,2,Tierg,10785,,mitte
16237,Bernauer Straße,1,,23,,U,1,10,4,15,Mitte,10115,,mitte
16237,Bernauer Straße,2,,24,,G,1,10,4,15,Mitte,10115,,mitte
16237,Bernauer Straße,25,,37,,U,1,10,4,16,Mitte,10115,,mitte
16237,Bernauer Straße,26,,36,,G,1,10,4,16,Mitte,10115,,mitte
16237,Bernauer Straße,38,,50,,G,1,10,4,16,Mitte,10435,,mitte
16237,Bernauer Straße,39,,49,,U,1,10,4,16,Mitte,10435,,mitte
16237,Bernauer Straße,63,,63,,U,3,60,11,42,Prenz,13355,J,mitte
16237,Bernauer Straße,64,,64,,G,3,60,11,42,Prenz,13355,J,mitte
16237,Bernauer Straße,67,,81,,U,1,30,8,34,Gesbr,13355,,mitte
16237,Bernauer Straße,68,,80,,G,1,30,8,34,Gesbr,13355,,mitte
16237,Bernauer Straße,85,,119,,U,1,30,8,35,Gesbr,13355,,mitte
16237,Bernauer Straße,86,,118,,G,1,30,8,35,Gesbr,13355,,mitte
10653,Bernhard-Weiß-Straße,1,,5,,U,1,10,3,10,Mitte,10178,,mitte
10653,Bernhard-Weiß-Straße,6,,8,,G,1,10,3,10,Mitte,10178,,mitte
40312,Berolinastraße,1,,31,,U,1,10,3,11,Mitte,10178,,mitte
40312,Berolinastraße,2,,32,,G,1,10,3,11,Mitte,10178,,mitte
9257,Bertha-Benz-Straße,3,,19,,U,1,20,6,28,Moabi,10557,,mitte
40316,Bertolt-Brecht-Platz,1,,3,,U,1,10,3,8,Mitte,10117,,mitte
40316,Bertolt-Brecht-Platz,2,,4,,G,1,10,3,8,Mitte,10117,,mitte
5852,Bettina-von-Arnim-Ufer,2,,6,,G,1,10,1,2,Tierg,10557,,mitte
831,Calvinstraße,2,,32,,G,1,20,6,26,Moabi,10557,,mitte
834,Cambridger Straße,1,,35,,U,1,40,9,41,Weddg,13349,,mitte
834,Cambridger Straße,2,,38,,G,1,40,9,41,Weddg,13349,,mitte
9232,Caroline-Michaelis-Straße,1,,17,,U,1,10,4,14,Mitte,10115,,mitte
9232,Caroline-Michaelis-Straße,1,,1,,U,1,10,4,15,Mitte,10115,,mitte
9232,Caroline-Michaelis-Straße,8,,8,,G,1,10,4,14,Mitte,10115,,mitte
9217,Caroline-von-Humboldt-Weg,4,,40,,G,1,10,2,7,Mitte,10117,,mitte
9238,Charitéplatz,1,,1,,U,1,10,3,8,Mitte,10117,,mitte
9238,Charitéplatz,2,,2,,G,1,10,3,8,Mitte,10117,,mitte
40504,Charitéstraße,2,,8,,G,1,10,3,8,Mitte,10117,,mitte
40504,Charitéstraße,3,,9,,U,1,10,3,8,Mitte,10117,,mitte
8728,Charles-Corcelle-Ring,2,,22,A,G,1,40,9,37,Weddg,13405,,mitte
8728,Charles-Corcelle-Ring,9,,9,,U,1,40,9,37,Weddg,13405,,mitte
6092,Charlottenstraße,1,,15,,U,2,10,1,2,Kreuz,10969,J,mitte
6092,Charlottenstraße,2,,14,,G,2,10,1,2,Kreuz,10969,J,mitte
6092,Charlottenstraße,16,,24,,G,1,10,2,7,Mitte,10117,,mitte
6092,Charlottenstraße,17,,23,,U,1,10,2,7,Mitte,10117,,mitte
6092,Charlottenstraße,33,,59,,U,1,10,2,6,Mitte,10117,,mitte
6092,Charlottenstraße,34,,58,,G,1,10,2,6,Mitte,10117,,mitte
6092,Charlottenstraße,60,,80,,G,1,10,2,7,Mitte,10117,,mitte
6092,Charlottenstraße,61,,79,,U,1,10,2,7,Mitte,10117,,mitte
6092,Charlottenstraße,81,,97,B,U,2,10,1,2,Kreuz,10969,J,mitte
6092,Charlottenstraße,82,,98,,G,2,10,1,2,Kreuz,10969,J,mitte
6093,Chausseestraße,1,,23,,U,1,10,4,15,Mitte,10115,,mitte
6093,Chausseestraße,2,,22,,G,1,10,4,15,Mitte,10115,,mitte
6093,Chausseestraße,25,,61,,U,1,10,4,14,Mitte,10115,,mitte
6093,Chausseestraße,26,,60,B,G,1,10,4,14,Mitte,10115,,mitte
6093,Chausseestraße,68,,74,,G,1,30,8,36,Gesbr,13353,,mitte
6093,Chausseestraße,69,,75,,U,1,30,8,36,Gesbr,13353,,mitte
6093,Chausseestraße,76,,76,,G,1,30,8,36,Weddg,13353,,mitte
6093,Chausseestraße,84,,130,,G,1,10,3,8,Mitte,10115,,mitte
6093,Chausseestraße,85,,131,B,U,1,10,3,8,Mitte,10115,,mitte
40517,Choriner Straße,1,,13,,U,3,70,15,54,Prenz,10119,J,mitte
40517,Choriner Straße,2,,14,,G,3,70,15,54,Prenz,10119,J,mitte
40517,Choriner Straße,19,,63,,U,3,70,15,54,Prenz,10435,J,mitte
40517,Choriner Straße,20,,64,A,G,3,70,15,54,Prenz,10435,J,mitte
40517,Choriner Straße,65,,85,,U,1,10,4,16,Mitte,10119,,mitte
40517,Choriner Straße,66,,84,,G,1,10,4,16,Mitte,10119,,mitte
5553,Claire-Waldoff-Promenade,2,,18,,G,1,20,6,27,Moabi,10557,,mitte
5553,Claire-Waldoff-Promenade,9,,21,,U,1,20,6,27,Moabi,10557,,mitte
43998,Claire-Waldoff-Straße,1,,7,,U,1,10,3,8,Mitte,10117,,mitte
43998,Claire-Waldoff-Straße,2,,12,,G,1,10,3,8,Mitte,10117,,mitte
9255,Clara-Jaschke-Straße,3,,19,,U,1,20,6,28,Moabi,10557,,mitte
11312,Clara-Mleinek-Straße,1,,3,,U,1,20,6,24,Moabi,10557,,mitte
11312,Clara-Mleinek-Straße,2,,4,,G,1,20,6,24,Moabi,10557,,mitte
9597,Clara-Wieck-Straße,1,,11,,U,1,10,1,2,Tierg,10785,,mitte
9597,Clara-Wieck-Straße,4,,12,,G,1,10,1,2,Tierg,10785,,mitte
872,Claudiusstraße,1,,15,,U,1,20,6,29,Hansa,10557,,mitte
8866,Cora-Berliner-Straße,1,,1,,U,1,10,2,5,Mitte,10117,,mitte
8866,Cora-Berliner-Straße,2,,4,,G,1,10,2,5,Mitte,10117,,mitte
884,Corker Straße,3,,35,,U,1,40,9,40,Weddg,13349,,mitte
884,Corker Straße,26,,34,C,G,1,40,9,40,Weddg,13349,,mitte
11199,Cornelius-Fredericks-Straße,1,,27,,U,1,40,9,38,Weddg,13351,,mitte
11199,Cornelius-Fredericks-Straße,2,,54,,G,1,40,9,38,Weddg,13351,,mitte
11199,Cornelius-Fredericks-Straße,55,,79,,U,1,40,9,37,Weddg,13351,,mitte
11199,Cornelius-Fredericks-Straße,56,,76,,G,1,40,9,37,Weddg,13351,,mitte
885,Corneliusstraße,1,,11,D,U,1,10,1,1,Tierg,10787,,mitte
885,Corneliusstraße,2,,14,,G,1,10,1,1,Tierg,10787,,mitte
896,Cuxhavener Straße,12,,14,,G,1,20,6,29,Hansa,10555,,mitte
896,Cuxhavener Straße,13,,15,,U,1,20,6,29,Hansa,10555,,mitte
944,Demminer Straße,3,,31,,U,1,30,8,34,Gesbr,13355,,mitte
944,Demminer Straße,4,,32,,G,1,30,8,34,Gesbr,13355,,mitte
947,Dennewitzstraße,2,,6,,G,1,10,1,4,Tierg,10785,,mitte
947,Dennewitzstraße,3,,7,,U,1,10,1,4,Tierg,10785,,mitte
947,Dennewitzstraße,22,,34,,G,7,10,2,5,Schön,10783,J,mitte
947,Dennewitzstraße,23,,33,,U,7,10,2,5,Schön,10783,J,mitte
947,Dennewitzstraße,36,,44,,G,2,20,2,7,Kreuz,10785,J,mitte
947,Dennewitzstraße,37,,43,,U,2,20,2,7,Kreuz,10785,J,mitte
948,Derfflingerstraße,1,,29,,U,1,10,1,3,Tierg,10785,,mitte
948,Derfflingerstraße,2,,28,,G,1,10,1,3,Tierg,10785,,mitte
40590,Dircksenstraße,3,,5,,U,1,10,3,11,Mitte,10179,,mitte
40590,Dircksenstraße,4,,4,,G,1,10,3,11,Mitte,10179,,mitte
40590,Dircksenstraße,35,,35,,U,1,10,3,10,Mitte,10179,,mitte
40590,Dircksenstraße,36,,36,,G,1,10,3,10,Mitte,10179,,mitte
40590,Dircksenstraße,37,,39,,U,1,10,3,10,Mitte,10178,,mitte
40590,Dircksenstraße,38,,38,,G,1,10,3,10,Mitte,10178,,mitte
40590,Dircksenstraße,40,,52,,G,1,10,3,9,Mitte,10178,,mitte
40590,Dircksenstraße,41,,51,,U,1,10,3,9,Mitte,10178,,mitte
984,Döberitzer Straße,1,,3,,U,1,20,6,24,Moabi,10557,,mitte
984,Döberitzer Straße,2,,2,,G,1,20,6,24,Moabi,10557,,mitte
993,Dohnagestell,3,,3,,U,1,40,9,37,Weddg,13351,,mitte
993,Dohnagestell,4,,4,,G,1,40,9,37,Weddg,13351,,mitte
993,Dohnagestell,8,,10,,G,1,40,9,38,Weddg,13351,,mitte
993,Dohnagestell,9,,9,,U,1,40,9,38,Weddg,13351,,mitte
5881,Dorotheenstraße,1,,103,,U,1,10,2,6,Mitte,10117,,mitte
5881,Dorotheenstraße,12,,100,,G,1,10,2,6,Mitte,10117,,mitte
1006,Dortmunder Straße,1,,15,,U,1,20,5,22,Moabi,10555,,mitte
1006,Dortmunder Straße,2,,14,,G,1,20,5,22,Moabi,10555,,mitte
1011,Drakestraße,1,,1,,U,1,10,1,2,Tierg,10787,,mitte
1011,Drakestraße,2,,2,,G,1,10,1,2,Tierg,10787,,mitte
1011,Drakestraße,6,,6,,G,1,10,1,1,Tierg,10787,,mitte
6096,Dresdener Straße,8,,28,,G,2,30,3,14,Kreuz,10999,J,mitte
6096,Dresdener Straße,9,,29,,U,2,30,3,14,Kreuz,10999,J,mitte
6096,Dresdener Straße,31,,45,,U,1,10,3,13,Mitte,10179,,mitte
6096,Dresdener Straße,32,,46,,G,1,10,3,13,Mitte,10179,,mitte
6096,Dresdener Straße,79,,95,,U,1,10,3,12,Mitte,10179,,mitte
6096,Dresdener Straße,108,,114,,G,1,10,3,13,Mitte,10179,,mitte
6096,Dresdener Straße,109,,113,C,U,1,10,3,13,Mitte,10179,,mitte
6096,Dresdener Straße,115,,117,,U,2,10,1,4,Kreuz,10999,J,mitte
6096,Dresdener Straße,116,,118,,G,2,10,1,4,Kreuz,10999,J,mitte
6096,Dresdener Straße,119,,127,,U,2,30,3,14,Kreuz,10999,J,mitte
6096,Dresdener Straße,120,,128,,G,2,30,3,14,Kreuz,10999,J,mitte
1021,Dreysestraße,2,,20,,G,1,20,6,25,Moabi,10559,,mitte
1021,Dreysestraße,3,,21,,U,1,20,6,25,Moabi,10559,,mitte
1022,Drontheimer Straße,1,,39,,U,1,30,7,30,Gesbr,13359,,mitte
1022,Drontheimer Straße,2,,40,,G,1,30,7,30,Gesbr,13359,,mitte
1032,Dualastraße,1,,21,,U,1,40,9,38,Weddg,13351,,mitte
