0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
11125,Am Groen,3,,21,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
11125,Am Groen,4,,20,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
10986,Am Kirchendreieck,1,,23,,U,10,40,8,35,Kauld,12621,,marzahn-hellersdorf
10986,Am Kirchendreieck,2,,18,,G,10,40,8,35,Kauld,12621,,marzahn-hellersdorf
40117,Am Kornfeld,1,,87,,U,10,40,9,39,Mahld,12623,,marzahn-hellersdorf
40117,Am Kornfeld,2,,86,,G,10,40,8,36,Kauld,12621,,marzahn-hellersdorf
40120,Am Lupinenfeld,1,,57,,U,10,40,8,35,Kauld,12621,,marzahn-hellersdorf
40120,Am Lupinenfeld,2,,56,,G,10,40,8,35,Kauld,12621,,marzahn-hellersdorf
40120,Am Lupinenfeld,58,,64,,G,10,40,8,35,Kauld,12623,,marzahn-hellersdorf
40120,Am Lupinenfeld,59,,61,A,U,10,40,8,35,Kauld,12623,,marzahn-hellersdorf
40120,Am Lupinenfeld,65,,81,,U,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
40120,Am Lupinenfeld,66,,92,,G,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
40122,Am Moosbruch,1,,5,A,U,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
40122,Am Moosbruch,2,,6,,G,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
40125,Am Niederfeld,2,,54,,G,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
40125,Am Niederfeld,3,,35,,U,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
40132,Am Rosenhag,1,,17,,U,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
40132,Am Rosenhag,2,,18,A,G,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
40132,Am Rosenhag,19,,23,A,U,10,40,8,35,Kauld,12623,,marzahn-hellersdorf
40132,Am Rosenhag,20,,24,,G,10,40,8,35,Kauld,12623,,marzahn-hellersdorf
40132,Am Rosenhag,24,A,42,B,G,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
40132,Am Rosenhag,25,,43,,U,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
40135,Am Schlehdorn,1,,37,,U,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
40135,Am Schlehdorn,2,,38,,G,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
8574,Am Schloßhof,7,,17,,U,10,30,7,32,Biesd,12683,,marzahn-hellersdorf
8574,Am Schloßhof,8,,18,,G,10,30,7,32,Biesd,12683,,marzahn-hellersdorf
40137,Am Schmeding,1,,71,,U,10,10,3,13,Marza,12685,,marzahn-hellersdorf
40137,Am Schmeding,2,,70,,G,10,10,3,13,Marza,12685,,marzahn-hellersdorf
10904,Am Theodorpark,2,,30,,G,10,40,9,41,Mahld,12623,,marzahn-hellersdorf
10904,Am Theodorpark,7,,19,,U,10,40,9,41,Mahld,12623,,marzahn-hellersdorf
40151,Am Waldberg,3,,67,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40151,Am Waldberg,4,,68,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40154,Am Weidenbruch,5,,27,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40158,Am Wiesenhang,2,,20,,G,10,40,8,35,Kauld,12621,,marzahn-hellersdorf
40158,Am Wiesenhang,3,,27,,U,10,40,8,35,Kauld,12621,,marzahn-hellersdorf
10887,Am Wuhlebogen,1,,49,,U,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
10887,Am Wuhlebogen,2,,50,,G,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
11182,Am Wuhlesee,1,,11,,U,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
11182,Am Wuhlesee,2,,12,,G,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
40087,Amanlisweg,1,,41,,U,10,10,3,13,Marza,12685,,marzahn-hellersdorf
40087,Amanlisweg,8,,40,,G,10,10,3,14,Marza,12685,,marzahn-hellersdorf
10634,Amelieweg,1,,19,,U,10,40,8,35,Kauld,12621,,marzahn-hellersdorf
10634,Amelieweg,4,,14,,G,10,40,8,35,Kauld,12621,,marzahn-hellersdorf
8373,Amselhainer Weg,3,,7,,U,10,10,3,16,Marza,12685,,marzahn-hellersdorf
8373,Amselhainer Weg,4,,8,,G,10,10,3,16,Marza,12685,,marzahn-hellersdorf
11123,An den Grachten,1,,35,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
11123,An den Grachten,4,,36,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40165,An den Siedlergärten,1,,63,,U,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
40165,An den Siedlergärten,2,,62,,G,10,40,9,38,Mahld,12623,,marzahn-hellersdorf
40174,An der Schule,1,,89,,U,10,40,9,39,Mahld,12623,,marzahn-hellersdorf
40174,An der Schule,10,,86,,G,10,40,9,39,Mahld,12623,,marzahn-hellersdorf
40178,An der Wuhle,2,,82,,G,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
40178,An der Wuhle,3,,127,,U,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
8021,Annaburger Straße,2,,28,,G,10,20,5,24,Helld,12627,,marzahn-hellersdorf
8021,Annaburger Straße,9,,23,,U,10,20,5,24,Helld,12627,,marzahn-hellersdorf
40190,Annenstraße,2,,90,,G,10,30,7,31,Biesd,12683,,marzahn-hellersdorf
40190,Annenstraße,31,,87,,U,10,30,7,31,Biesd,12683,,marzahn-hellersdorf
40193,Anselmstraße,2,,16,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40193,Anselmstraße,3,,11,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
40202,Anton-von-Werner-Straße,1,,9,,U,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
40202,Anton-von-Werner-Straße,2,,8,,G,10,40,8,37,Kauld,12621,,marzahn-hellersdorf
8494,Apfelwicklerstraße,1,,51,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
8494,Apfelwicklerstraße,2,,6,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
8492,Apollofalterallee,35,,113,,U,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
8492,Apollofalterallee,56,,98,,G,10,30,7,34,Biesd,12683,,marzahn-hellersdorf
