0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
251,Amselstraße,2,,12,,G,4,40,8,31,Schma,14195,,charlottenburg-wilmdersdorf
251,Amselstraße,7,,25,,U,6,40,8,44,Dahle,14195,J,charlottenburg-wilmdersdorf
251,Amselstraße,14,,26,,G,6,40,8,44,Dahle,14195,J,charlottenburg-wilmdersdorf
6912,Amtsgerichtsplatz,1,,1,,U,4,30,4,16,Charl,14057,,charlottenburg-wilmdersdorf
285,An der Fließwiese,1,,57,,U,4,20,2,3,Weste,14052,,charlottenburg-wilmdersdorf
285,An der Fließwiese,2,,58,,G,4,20,2,3,Weste,14052,,charlottenburg-wilmdersdorf
308,Angerburger Allee,1,,67,,U,4,20,2,4,Weste,14055,,charlottenburg-wilmdersdorf
308,Angerburger Allee,2,,68,,G,4,20,2,4,Weste,14055,,charlottenburg-wilmdersdorf
329,Arcostraße,1,,15,,U,4,30,6,19,Charl,10587,,charlottenburg-wilmdersdorf
329,Arcostraße,6,,20,,G,4,30,6,19,Charl,10587,,charlottenburg-wilmdersdorf
348,Arysallee,1,,11,A,U,4,20,2,5,Weste,14055,,charlottenburg-wilmdersdorf
348,Arysallee,2,,12,A,G,4,20,2,5,Weste,14055,,charlottenburg-wilmdersdorf
351,Aschaffenburger Straße,4,,6,A,G,4,50,11,52,Wilmd,10779,,charlottenburg-wilmdersdorf
351,Aschaffenburger Straße,5,,5,A,U,4,50,11,52,Wilmd,10779,,charlottenburg-wilmdersdorf
351,Aschaffenburger Straße,8,,16,A,G,7,20,3,7,Schön,10779,J,charlottenburg-wilmdersdorf
351,Aschaffenburger Straße,9,,15,,U,7,20,3,7,Schön,10779,J,charlottenburg-wilmdersdorf
351,Aschaffenburger Straße,20,,28,,G,4,50,11,52,Wilmd,10779,,charlottenburg-wilmdersdorf
351,Aschaffenburger Straße,21,,27,,U,4,50,11,52,Wilmd,10779,,charlottenburg-wilmdersdorf
357,Aßmannshauser Straße,2,,12,,G,4,40,8,34,Wilmd,14197,,charlottenburg-wilmdersdorf
357,Aßmannshauser Straße,3,,13,,U,4,40,8,34,Wilmd,14197,,charlottenburg-wilmdersdorf
357,Aßmannshauser Straße,14,,26,,G,4,40,8,35,Wilmd,14197,,charlottenburg-wilmdersdorf
357,Aßmannshauser Straße,15,,27,,U,4,40,8,35,Wilmd,14197,,charlottenburg-wilmdersdorf
10802,Auerbachstraße,1,,19,,U,4,40,7,29,Grune,14193,,charlottenburg-wilmdersdorf
10802,Auerbachstraße,2,,24,,G,4,40,7,29,Grune,14193,,charlottenburg-wilmdersdorf
10802,Auerbachstraße,23,,25,,U,4,20,2,7,Grune,14193,,charlottenburg-wilmdersdorf
365,Augsburger Straße,1,,13,,U,4,50,10,45,Wilmd,10789,,charlottenburg-wilmdersdorf
365,Augsburger Straße,2,,18,,G,7,10,1,1,Schön,10789,J,charlottenburg-wilmdersdorf
365,Augsburger Straße,19,,43,,U,4,50,10,42,Charl,10789,,charlottenburg-wilmdersdorf
365,Augsburger Straße,20,,44,,G,4,50,10,42,Charl,10789,,charlottenburg-wilmdersdorf
369,Auguste-Viktoria-Straße,1,,37,,U,4,40,7,27,Schma,14193,,charlottenburg-wilmdersdorf
