0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
88,Althoffstraße,1,,23,,U,6,10,2,8,Stegl,12169,,steglitz-zehlendorf
88,Althoffstraße,2,,22,,G,6,10,2,8,Stegl,12169,,steglitz-zehlendorf
89,Altkanzlerstraße,1,,3,,U,6,40,8,39,Zehld,14163,,steglitz-zehlendorf
89,Altkanzlerstraße,10,,14,,G,6,40,8,39,Zehld,14163,,steglitz-zehlendorf
90,Altkircher Straße,1,,3,,U,6,40,8,43,Dahle,14195,,steglitz-zehlendorf
92,Alt-Lankwitz,6,,20,,G,6,20,3,13,Lankw,12247,,steglitz-zehlendorf
92,Alt-Lankwitz,7,,101,,U,6,20,3,11,Lankw,12247,,steglitz-zehlendorf
92,Alt-Lankwitz,26,,106,,G,6,20,3,11,Lankw,12247,,steglitz-zehlendorf
98,Altmarkstraße,1,,3,A,U,6,10,2,10,Stegl,12169,,steglitz-zehlendorf
98,Altmarkstraße,2,,4,,G,6,10,2,10,Stegl,12169,,steglitz-zehlendorf
98,Altmarkstraße,5,,21,,U,6,10,2,10,Stegl,12157,,steglitz-zehlendorf
98,Altmarkstraße,6,,22,A,G,6,10,2,10,Stegl,12157,,steglitz-zehlendorf
98,Altmarkstraße,23,,27,,U,6,10,2,10,Stegl,12169,,steglitz-zehlendorf
98,Altmarkstraße,24,,26,,G,6,10,2,10,Stegl,12169,,steglitz-zehlendorf
105,Alt-Schönow,1,,9,,U,6,30,5,25,Zehld,14165,,steglitz-zehlendorf
105,Alt-Schönow,2,,14,C,G,6,30,5,25,Zehld,14165,,steglitz-zehlendorf
109,Altvaterstraße,1,,35,,U,6,40,7,37,Schla,14129,,steglitz-zehlendorf
109,Altvaterstraße,2,,36,,G,6,40,7,37,Schla,14129,,steglitz-zehlendorf
116,Am Anger,1,,11,A,U,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
116,Am Anger,2,,10,,G,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
119,Am Bäkequell,1,,13,,U,6,10,2,7,Stegl,12165,,steglitz-zehlendorf
119,Am Bäkequell,8,,10,,G,6,10,2,7,Stegl,12165,,steglitz-zehlendorf
127,Am Beelitzhof,4,,24,,G,6,40,7,37,Nikol,14129,,steglitz-zehlendorf
127,Am Beelitzhof,15,,25,,U,6,40,7,37,Nikol,14129,,steglitz-zehlendorf
131,Am Birkenhügel,1,,11,,U,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
131,Am Birkenhügel,2,,14,,G,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
132,Am Birkenknick,3,,25,,U,6,30,5,28,Zehld,14167,,steglitz-zehlendorf
132,Am Birkenknick,4,,10,,G,6,30,5,28,Zehld,14167,,steglitz-zehlendorf
133,Am Böttcherberg,16,,16,,G,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
133,Am Böttcherberg,17,,17,,U,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
146,Am Eichgarten,1,,17,,U,6,10,2,6,Stegl,12167,,steglitz-zehlendorf
148,Am Elsenbruch,1,,5,,U,6,20,3,12,Lankw,12247,,steglitz-zehlendorf
148,Am Elsenbruch,2,,4,,G,6,20,3,12,Lankw,12247,,steglitz-zehlendorf
150,Am Erlenbusch,2,,26,,G,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
150,Am Erlenbusch,5,,15,,U,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
153,Am Fenn,1,,23,,U,6,10,2,6,Stegl,12167,,steglitz-zehlendorf
153,Am Fenn,2,,24,,G,6,10,2,6,Stegl,12167,,steglitz-zehlendorf
154,Am Fichtenberg,4,,16,,G,6,10,1,1,Stegl,12165,,steglitz-zehlendorf
154,Am Fichtenberg,9,,15,A,U,6,10,1,1,Stegl,12165,,steglitz-zehlendorf
154,Am Fichtenberg,17,,25,,U,6,30,6,29,Lifel,12165,,steglitz-zehlendorf
154,Am Fichtenberg,22,,24,,G,6,30,6,29,Lifel,12165,,steglitz-zehlendorf
156,Am Fischtal,1,,95,,U,6,40,8,40,Zehld,14169,,steglitz-zehlendorf
156,Am Fischtal,2,,90,,G,6,40,8,40,Zehld,14169,,steglitz-zehlendorf
163,Am Fuchspaß,1,,41,,U,6,40,8,40,Zehld,14169,,steglitz-zehlendorf
163,Am Fuchspaß,2,,44,,G,6,40,8,40,Zehld,14169,,steglitz-zehlendorf
1505,Am Gemeindepark,1,,61,,U,6,20,3,15,Lankw,12249,,steglitz-zehlendorf
1505,Am Gemeindepark,6,,66,,G,6,20,3,15,Lankw,12249,,steglitz-zehlendorf
165,Am Großen Wannsee,1,,77,,U,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
165,Am Großen Wannsee,2,,80,,G,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
172,Am Hegewinkel,1,,11,,U,6,40,8,42,Dahle,14169,,steglitz-zehlendorf
172,Am Hegewinkel,2,,2,,G,6,40,8,40,Zehld,14169,,steglitz-zehlendorf
172,Am Hegewinkel,2,A,2,A,G,6,40,8,42,Dahle,14169,,steglitz-zehlendorf
172,Am Hegewinkel,4,,124,,G,6,40,8,40,Zehld,14169,,steglitz-zehlendorf
172,Am Hegewinkel,105,,121,,U,6,40,8,40,Zehld,14169,,steglitz-zehlendorf
176,Am Heidehof,1,,53,,U,6,40,8,38,Schla,14163,,steglitz-zehlendorf
176,Am Heidehof,2,,54,,G,6,40,8,38,Schla,14163,,steglitz-zehlendorf
177,Am Heidesaum,1,,13,,U,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
177,Am Heidesaum,2,,8,,G,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
180,Am Hirschsprung,1,,69,,U,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
180,Am Hirschsprung,2,,74,,G,6,40,8,44,Dahle,14195,,steglitz-zehlendorf
190,Am Karpfenpfuhl,1,,19,,U,6,30,6,32,Lifel,14167,,steglitz-zehlendorf
190,Am Karpfenpfuhl,2,,18,,G,6,30,6,32,Lifel,14167,,steglitz-zehlendorf
9931,Am kleinen Anger,2,,30,,G,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
9931,Am kleinen Anger,5,,25,,U,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
197,Am Kleinen Wannsee,1,,39,,U,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
197,Am Kleinen Wannsee,2,,34,A,G,6,40,7,35,Wanns,14109,,steglitz-zehlendorf
206,Am Lappjagen,1,,55,,U,6,40,8,40,Zehld,14169,,steglitz-zehlendorf
206,Am Lappjagen,2,,46,,G,6,40,8,40,Zehld,14169,,steglitz-zehlendorf
